Code,GSS_CODE,Name,NAME,ONS_INNER,Pivot Field Names,SUB_2006,SUB_2009,Year,CO2 emissions per capita,Domestic 2005,Domestic 2006,Domestic 2007,Domestic 2008,Domestic 2009,Domestic 2010,Domestic 2011,Domestic 2012,Domestic 2013,Domestic 2014,Geometry,Grand Total 2005,Grand Total 2006,Grand Total 2007,Grand Total 2008,Grand Total 2009,Grand Total 2010,Grand Total 2011,Grand Total 2012,Grand Total 2013,Grand Total 2014,HECTARES,Industry and Commercial 2005,Industry and Commercial 2006,Industry and Commercial 2007,Industry and Commercial 2008,Industry and Commercial 2009,Industry and Commercial 2010,Industry and Commercial 2011,Industry and Commercial 2012,Industry and Commercial 2013,Industry and Commercial 2014,N. LULUCF Net Emissions 2005,N. LULUCF Net Emissions 2006,N. LULUCF Net Emissions 2007,N. LULUCF Net Emissions 2008,N. LULUCF Net Emissions 2009,N. LULUCF Net Emissions 2010,N. LULUCF Net Emissions 2011,N. LULUCF Net Emissions 2012,N. LULUCF Net Emissions 2013,N. LULUCF Net Emissions 2014,NONLD_AREA,"Population ('000s, mid-year estimate) 2005","Population ('000s, mid-year estimate) 2006","Population ('000s, mid-year estimate) 2007","Population ('000s, mid-year estimate) 2008","Population ('000s, mid-year estimate) 2009","Population ('000s, mid-year estimate) 2010","Population ('000s, mid-year estimate) 2011","Population ('000s, mid-year estimate) 2012","Population ('000s, mid-year estimate) 2013","Population ('000s, mid-year estimate) 2014",Transport 2005,Transport 2006,Transport 2007,Transport 2008,Transport 2009,Transport 2010,Transport 2011,Transport 2012,Transport 2013,Transport 2014
E09000026,E09000026,Redbridge,Redbridge,F,Per Capita Emissions (t) 2008,,,1/1/2008,3.995304188,571.176751808,567.169715349,551.712543638,564.826115444,512.959186702,553.145156599,481.903489266,521.208626028,509.367914255,425.103047394,Polygon,1109.534403199,1103.712656153,1078.858526227,1060.561487356,982.428517390,1023.565566658,946.858363754,1000.823742798,965.025532227,874.015739391,5644.225,244.886299195,242.098644080,233.795754148,229.691459751,208.847559853,211.482078739,189.422717578,206.706710978,193.622786790,182.715314788,1.467514455,1.375220102,1.294449067,1.218636073,1.192424829,1.115600669,1.046814839,0.956833349,0.915331447,0.804654492,2.3,251.56,255.59,259.965,265.452,270.435,275.088,281.395,284.617,288.272,293.055,292.003837741,293.069076622,292.055779375,264.825276088,259.429346006,257.822730650,274.485342071,271.951572443,261.119499735,265.392722718
E09000026,E09000026,Redbridge,Redbridge,F,Per Capita Emissions (t) 2007,,,1/1/2007,4.150014526,571.176751808,567.169715349,551.712543638,564.826115444,512.959186702,553.145156599,481.903489266,521.208626028,509.367914255,425.103047394,Polygon,1109.534403199,1103.712656153,1078.858526227,1060.561487356,982.428517390,1023.565566658,946.858363754,1000.823742798,965.025532227,874.015739391,5644.225,244.886299195,242.098644080,233.795754148,229.691459751,208.847559853,211.482078739,189.422717578,206.706710978,193.622786790,182.715314788,1.467514455,1.375220102,1.294449067,1.218636073,1.192424829,1.115600669,1.046814839,0.956833349,0.915331447,0.804654492,2.3,251.56,255.59,259.965,265.452,270.435,275.088,281.395,284.617,288.272,293.055,292.003837741,293.069076622,292.055779375,264.825276088,259.429346006,257.822730650,274.485342071,271.951572443,261.119499735,265.392722718
E09000026,E09000026,Redbridge,Redbridge,F,Per Capita Emissions (t) 2006,,,1/1/2006,4.318293580,571.176751808,567.169715349,551.712543638,564.826115444,512.959186702,553.145156599,481.903489266,521.208626028,509.367914255,425.103047394,Polygon,1109.534403199,1103.712656153,1078.858526227,1060.561487356,982.428517390,1023.565566658,946.858363754,1000.823742798,965.025532227,874.015739391,5644.225,244.886299195,242.098644080,233.795754148,229.691459751,208.847559853,211.482078739,189.422717578,206.706710978,193.622786790,182.715314788,1.467514455,1.375220102,1.294449067,1.218636073,1.192424829,1.115600669,1.046814839,0.956833349,0.915331447,0.804654492,2.3,251.56,255.59,259.965,265.452,270.435,275.088,281.395,284.617,288.272,293.055,292.003837741,293.069076622,292.055779375,264.825276088,259.429346006,257.822730650,274.485342071,271.951572443,261.119499735,265.392722718
E09000026,E09000026,Redbridge,Redbridge,F,Per Capita Emissions (t) 2005,,,1/1/2005,4.410615373,571.176751808,567.169715349,551.712543638,564.826115444,512.959186702,553.145156599,481.903489266,521.208626028,509.367914255,425.103047394,Polygon,1109.534403199,1103.712656153,1078.858526227,1060.561487356,982.428517390,1023.565566658,946.858363754,1000.823742798,965.025532227,874.015739391,5644.225,244.886299195,242.098644080,233.795754148,229.691459751,208.847559853,211.482078739,189.422717578,206.706710978,193.622786790,182.715314788,1.467514455,1.375220102,1.294449067,1.218636073,1.192424829,1.115600669,1.046814839,0.956833349,0.915331447,0.804654492,2.3,251.56,255.59,259.965,265.452,270.435,275.088,281.395,284.617,288.272,293.055,292.003837741,293.069076622,292.055779375,264.825276088,259.429346006,257.822730650,274.485342071,271.951572443,261.119499735,265.392722718
E09000029,E09000029,Sutton,Sutton,F,Per Capita Emissions (t) 2014,,,1/1/2014,3.359327629,439.805683245,440.899981158,430.594293250,436.335708463,393.280238349,419.724699706,369.023499169,400.521274672,390.330843356,324.460211498,Polygon,877.312557440,878.176971202,861.386045343,863.914140941,805.845173812,843.693288538,749.407341203,811.524385142,781.300210501,665.597020426,4384.698,247.044318669,253.570933615,245.826408540,258.440858412,246.881173243,264.027498905,224.926429516,258.933319653,242.342319562,191.355736473,1.666717091,1.548196978,1.445981125,1.343931713,1.269494430,1.174468980,1.085955324,0.988824205,0.924557313,0.827069700,0,182.103,182.882,184.174,185.86,188.167,189.321,191.123,193.63,195.914,198.134,188.795838435,182.157859451,183.519362427,167.793642353,164.414267789,158.766620947,154.371457194,151.080966611,147.702490271,148.954002756
E09000029,E09000029,Sutton,Sutton,F,Per Capita Emissions (t) 2013,,,1/1/2013,3.987975390,439.805683245,440.899981158,430.594293250,436.335708463,393.280238349,419.724699706,369.023499169,400.521274672,390.330843356,324.460211498,Polygon,877.312557440,878.176971202,861.386045343,863.914140941,805.845173812,843.693288538,749.407341203,811.524385142,781.300210501,665.597020426,4384.698,247.044318669,253.570933615,245.826408540,258.440858412,246.881173243,264.027498905,224.926429516,258.933319653,242.342319562,191.355736473,1.666717091,1.548196978,1.445981125,1.343931713,1.269494430,1.174468980,1.085955324,0.988824205,0.924557313,0.827069700,0,182.103,182.882,184.174,185.86,188.167,189.321,191.123,193.63,195.914,198.134,188.795838435,182.157859451,183.519362427,167.793642353,164.414267789,158.766620947,154.371457194,151.080966611,147.702490271,148.954002756
E09000029,E09000029,Sutton,Sutton,F,Per Capita Emissions (t) 2012,,,1/1/2012,4.191108739,439.805683245,440.899981158,430.594293250,436.335708463,393.280238349,419.724699706,369.023499169,400.521274672,390.330843356,324.460211498,Polygon,877.312557440,878.176971202,861.386045343,863.914140941,805.845173812,843.693288538,749.407341203,811.524385142,781.300210501,665.597020426,4384.698,247.044318669,253.570933615,245.826408540,258.440858412,246.881173243,264.027498905,224.926429516,258.933319653,242.342319562,191.355736473,1.666717091,1.548196978,1.445981125,1.343931713,1.269494430,1.174468980,1.085955324,0.988824205,0.924557313,0.827069700,0,182.103,182.882,184.174,185.86,188.167,189.321,191.123,193.63,195.914,198.134,188.795838435,182.157859451,183.519362427,167.793642353,164.414267789,158.766620947,154.371457194,151.080966611,147.702490271,148.954002756
E09000029,E09000029,Sutton,Sutton,F,Per Capita Emissions (t) 2011,,,1/1/2011,3.921073556,439.805683245,440.899981158,430.594293250,436.335708463,393.280238349,419.724699706,369.023499169,400.521274672,390.330843356,324.460211498,Polygon,877.312557440,878.176971202,861.386045343,863.914140941,805.845173812,843.693288538,749.407341203,811.524385142,781.300210501,665.597020426,4384.698,247.044318669,253.570933615,245.826408540,258.440858412,246.881173243,264.027498905,224.926429516,258.933319653,242.342319562,191.355736473,1.666717091,1.548196978,1.445981125,1.343931713,1.269494430,1.174468980,1.085955324,0.988824205,0.924557313,0.827069700,0,182.103,182.882,184.174,185.86,188.167,189.321,191.123,193.63,195.914,198.134,188.795838435,182.157859451,183.519362427,167.793642353,164.414267789,158.766620947,154.371457194,151.080966611,147.702490271,148.954002756
E09000029,E09000029,Sutton,Sutton,F,Per Capita Emissions (t) 2010,,,1/1/2010,4.456416819,439.805683245,440.899981158,430.594293250,436.335708463,393.280238349,419.724699706,369.023499169,400.521274672,390.330843356,324.460211498,Polygon,877.312557440,878.176971202,861.386045343,863.914140941,805.845173812,843.693288538,749.407341203,811.524385142,781.300210501,665.597020426,4384.698,247.044318669,253.570933615,245.826408540,258.440858412,246.881173243,264.027498905,224.926429516,258.933319653,242.342319562,191.355736473,1.666717091,1.548196978,1.445981125,1.343931713,1.269494430,1.174468980,1.085955324,0.988824205,0.924557313,0.827069700,0,182.103,182.882,184.174,185.86,188.167,189.321,191.123,193.63,195.914,198.134,188.795838435,182.157859451,183.519362427,167.793642353,164.414267789,158.766620947,154.371457194,151.080966611,147.702490271,148.954002756
E09000029,E09000029,Sutton,Sutton,F,Per Capita Emissions (t) 2009,,,1/1/2009,4.282606269,439.805683245,440.899981158,430.594293250,436.335708463,393.280238349,419.724699706,369.023499169,400.521274672,390.330843356,324.460211498,Polygon,877.312557440,878.176971202,861.386045343,863.914140941,805.845173812,843.693288538,749.407341203,811.524385142,781.300210501,665.597020426,4384.698,247.044318669,253.570933615,245.826408540,258.440858412,246.881173243,264.027498905,224.926429516,258.933319653,242.342319562,191.355736473,1.666717091,1.548196978,1.445981125,1.343931713,1.269494430,1.174468980,1.085955324,0.988824205,0.924557313,0.827069700,0,182.103,182.882,184.174,185.86,188.167,189.321,191.123,193.63,195.914,198.134,188.795838435,182.157859451,183.519362427,167.793642353,164.414267789,158.766620947,154.371457194,151.080966611,147.702490271,148.954002756
E09000029,E09000029,Sutton,Sutton,F,Per Capita Emissions (t) 2008,,,1/1/2008,4.648198326,439.805683245,440.899981158,430.594293250,436.335708463,393.280238349,419.724699706,369.023499169,400.521274672,390.330843356,324.460211498,Polygon,877.312557440,878.176971202,861.386045343,863.914140941,805.845173812,843.693288538,749.407341203,811.524385142,781.300210501,665.597020426,4384.698,247.044318669,253.570933615,245.826408540,258.440858412,246.881173243,264.027498905,224.926429516,258.933319653,242.342319562,191.355736473,1.666717091,1.548196978,1.445981125,1.343931713,1.269494430,1.174468980,1.085955324,0.988824205,0.924557313,0.827069700,0,182.103,182.882,184.174,185.86,188.167,189.321,191.123,193.63,195.914,198.134,188.795838435,182.157859451,183.519362427,167.793642353,164.414267789,158.766620947,154.371457194,151.080966611,147.702490271,148.954002756
E09000029,E09000029,Sutton,Sutton,F,Per Capita Emissions (t) 2007,,,1/1/2007,4.677023062,439.805683245,440.899981158,430.594293250,436.335708463,393.280238349,419.724699706,369.023499169,400.521274672,390.330843356,324.460211498,Polygon,877.312557440,878.176971202,861.386045343,863.914140941,805.845173812,843.693288538,749.407341203,811.524385142,781.300210501,665.597020426,4384.698,247.044318669,253.570933615,245.826408540,258.440858412,246.881173243,264.027498905,224.926429516,258.933319653,242.342319562,191.355736473,1.666717091,1.548196978,1.445981125,1.343931713,1.269494430,1.174468980,1.085955324,0.988824205,0.924557313,0.827069700,0,182.103,182.882,184.174,185.86,188.167,189.321,191.123,193.63,195.914,198.134,188.795838435,182.157859451,183.519362427,167.793642353,164.414267789,158.766620947,154.371457194,151.080966611,147.702490271,148.954002756
E09000029,E09000029,Sutton,Sutton,F,Per Capita Emissions (t) 2006,,,1/1/2006,4.801877556,439.805683245,440.899981158,430.594293250,436.335708463,393.280238349,419.724699706,369.023499169,400.521274672,390.330843356,324.460211498,Polygon,877.312557440,878.176971202,861.386045343,863.914140941,805.845173812,843.693288538,749.407341203,811.524385142,781.300210501,665.597020426,4384.698,247.044318669,253.570933615,245.826408540,258.440858412,246.881173243,264.027498905,224.926429516,258.933319653,242.342319562,191.355736473,1.666717091,1.548196978,1.445981125,1.343931713,1.269494430,1.174468980,1.085955324,0.988824205,0.924557313,0.827069700,0,182.103,182.882,184.174,185.86,188.167,189.321,191.123,193.63,195.914,198.134,188.795838435,182.157859451,183.519362427,167.793642353,164.414267789,158.766620947,154.371457194,151.080966611,147.702490271,148.954002756
E09000029,E09000029,Sutton,Sutton,F,Per Capita Emissions (t) 2005,,,1/1/2005,4.817672182,439.805683245,440.899981158,430.594293250,436.335708463,393.280238349,419.724699706,369.023499169,400.521274672,390.330843356,324.460211498,Polygon,877.312557440,878.176971202,861.386045343,863.914140941,805.845173812,843.693288538,749.407341203,811.524385142,781.300210501,665.597020426,4384.698,247.044318669,253.570933615,245.826408540,258.440858412,246.881173243,264.027498905,224.926429516,258.933319653,242.342319562,191.355736473,1.666717091,1.548196978,1.445981125,1.343931713,1.269494430,1.174468980,1.085955324,0.988824205,0.924557313,0.827069700,0,182.103,182.882,184.174,185.86,188.167,189.321,191.123,193.63,195.914,198.134,188.795838435,182.157859451,183.519362427,167.793642353,164.414267789,158.766620947,154.371457194,151.080966611,147.702490271,148.954002756
E09000027,E09000027,Richmond upon Thames,Richmond upon Thames,F,Per Capita Emissions (t) 2014,,,1/1/2014,4.081971819,479.815202894,477.751920999,463.824722165,471.988248136,427.554288716,462.534294867,402.425985553,437.822915449,429.584009409,357.756202392,Polygon,1051.893254531,1050.060344039,1025.764729377,1008.768549692,911.261003208,948.573583446,842.598283789,908.693837651,886.055126020,790.208514558,5876.111,328.975350134,335.791869618,328.302555939,316.928547798,274.388282303,280.581215333,240.413142535,269.343351330,260.999077688,237.359804945,1.788095930,1.657290025,1.564263549,1.453394670,1.388755613,1.289224224,1.193277747,1.073791118,1.024865782,0.905104407,135.443,181.508,182.52,182.421,182.927,184.394,186.304,187.527,189.145,191.365,193.585,241.314605573,234.859263397,232.073187724,218.398359088,207.929676576,204.168849023,198.565877954,200.453779753,194.447173141,194.187402815
E09000027,E09000027,Richmond upon Thames,Richmond upon Thames,F,Per Capita Emissions (t) 2013,,,1/1/2013,4.630183816,479.815202894,477.751920999,463.824722165,471.988248136,427.554288716,462.534294867,402.425985553,437.822915449,429.584009409,357.756202392,Polygon,1051.893254531,1050.060344039,1025.764729377,1008.768549692,911.261003208,948.573583446,842.598283789,908.693837651,886.055126020,790.208514558,5876.111,328.975350134,335.791869618,328.302555939,316.928547798,274.388282303,280.581215333,240.413142535,269.343351330,260.999077688,237.359804945,1.788095930,1.657290025,1.564263549,1.453394670,1.388755613,1.289224224,1.193277747,1.073791118,1.024865782,0.905104407,135.443,181.508,182.52,182.421,182.927,184.394,186.304,187.527,189.145,191.365,193.585,241.314605573,234.859263397,232.073187724,218.398359088,207.929676576,204.168849023,198.565877954,200.453779753,194.447173141,194.187402815
E09000027,E09000027,Richmond upon Thames,Richmond upon Thames,F,Per Capita Emissions (t) 2012,,,1/1/2012,4.804218127,479.815202894,477.751920999,463.824722165,471.988248136,427.554288716,462.534294867,402.425985553,437.822915449,429.584009409,357.756202392,Polygon,1051.893254531,1050.060344039,1025.764729377,1008.768549692,911.261003208,948.573583446,842.598283789,908.693837651,886.055126020,790.208514558,5876.111,328.975350134,335.791869618,328.302555939,316.928547798,274.388282303,280.581215333,240.413142535,269.343351330,260.999077688,237.359804945,1.788095930,1.657290025,1.564263549,1.453394670,1.388755613,1.289224224,1.193277747,1.073791118,1.024865782,0.905104407,135.443,181.508,182.52,182.421,182.927,184.394,186.304,187.527,189.145,191.365,193.585,241.314605573,234.859263397,232.073187724,218.398359088,207.929676576,204.168849023,198.565877954,200.453779753,194.447173141,194.187402815
E09000027,E09000027,Richmond upon Thames,Richmond upon Thames,F,Per Capita Emissions (t) 2011,,,1/1/2011,4.493210491,479.815202894,477.751920999,463.824722165,471.988248136,427.554288716,462.534294867,402.425985553,437.822915449,429.584009409,357.756202392,Polygon,1051.893254531,1050.060344039,1025.764729377,1008.768549692,911.261003208,948.573583446,842.598283789,908.693837651,886.055126020,790.208514558,5876.111,328.975350134,335.791869618,328.302555939,316.928547798,274.388282303,280.581215333,240.413142535,269.343351330,260.999077688,237.359804945,1.788095930,1.657290025,1.564263549,1.453394670,1.388755613,1.289224224,1.193277747,1.073791118,1.024865782,0.905104407,135.443,181.508,182.52,182.421,182.927,184.394,186.304,187.527,189.145,191.365,193.585,241.314605573,234.859263397,232.073187724,218.398359088,207.929676576,204.168849023,198.565877954,200.453779753,194.447173141,194.187402815
E09000027,E09000027,Richmond upon Thames,Richmond upon Thames,F,Per Capita Emissions (t) 2010,,,1/1/2010,5.091536325,479.815202894,477.751920999,463.824722165,471.988248136,427.554288716,462.534294867,402.425985553,437.822915449,429.584009409,357.756202392,Polygon,1051.893254531,1050.060344039,1025.764729377,1008.768549692,911.261003208,948.573583446,842.598283789,908.693837651,886.055126020,790.208514558,5876.111,328.975350134,335.791869618,328.302555939,316.928547798,274.388282303,280.581215333,240.413142535,269.343351330,260.999077688,237.359804945,1.788095930,1.657290025,1.564263549,1.453394670,1.388755613,1.289224224,1.193277747,1.073791118,1.024865782,0.905104407,135.443,181.508,182.52,182.421,182.927,184.394,186.304,187.527,189.145,191.365,193.585,241.314605573,234.859263397,232.073187724,218.398359088,207.929676576,204.168849023,198.565877954,200.453779753,194.447173141,194.187402815
E09000027,E09000027,Richmond upon Thames,Richmond upon Thames,F,Per Capita Emissions (t) 2009,,,1/1/2009,4.941923290,479.815202894,477.751920999,463.824722165,471.988248136,427.554288716,462.534294867,402.425985553,437.822915449,429.584009409,357.756202392,Polygon,1051.893254531,1050.060344039,1025.764729377,1008.768549692,911.261003208,948.573583446,842.598283789,908.693837651,886.055126020,790.208514558,5876.111,328.975350134,335.791869618,328.302555939,316.928547798,274.388282303,280.581215333,240.413142535,269.343351330,260.999077688,237.359804945,1.788095930,1.657290025,1.564263549,1.453394670,1.388755613,1.289224224,1.193277747,1.073791118,1.024865782,0.905104407,135.443,181.508,182.52,182.421,182.927,184.394,186.304,187.527,189.145,191.365,193.585,241.314605573,234.859263397,232.073187724,218.398359088,207.929676576,204.168849023,198.565877954,200.453779753,194.447173141,194.187402815
E09000027,E09000027,Richmond upon Thames,Richmond upon Thames,F,Per Capita Emissions (t) 2008,,,1/1/2008,5.514596258,479.815202894,477.751920999,463.824722165,471.988248136,427.554288716,462.534294867,402.425985553,437.822915449,429.584009409,357.756202392,Polygon,1051.893254531,1050.060344039,1025.764729377,1008.768549692,911.261003208,948.573583446,842.598283789,908.693837651,886.055126020,790.208514558,5876.111,328.975350134,335.791869618,328.302555939,316.928547798,274.388282303,280.581215333,240.413142535,269.343351330,260.999077688,237.359804945,1.788095930,1.657290025,1.564263549,1.453394670,1.388755613,1.289224224,1.193277747,1.073791118,1.024865782,0.905104407,135.443,181.508,182.52,182.421,182.927,184.394,186.304,187.527,189.145,191.365,193.585,241.314605573,234.859263397,232.073187724,218.398359088,207.929676576,204.168849023,198.565877954,200.453779753,194.447173141,194.187402815
